序号,文献标题,摘要（前100字符）,处理时间,model_returned,response_id,latency_s,分类结果,分类理由,软件使用情况,应用领域,应用场景
57,A Self-Supervised Deep Framework for Reference Bony Shape Estimation in Orthognathic Surgical Planning.,Virtual orthognathic surgical planning involves simulating surgical corrections of jaw deformities o,2026-09-10 20:30:21,deepseek-flash,68d3ae04-67f7-4a8b-94c7-adecc9443444,1.21,unsure,该文献属于口腔颌面外科（正颌手术）范畴，涉及3D面部骨性模型的深度学习处理，但摘要未明确提及是否使用了非牙科专用3D软件（如3D Slicer、Mimics、Blender等），信息不足，无法明确判断。,无,无,无
62,Evaluation of a Novel Drilling Approach for Dynamic Navigation-Aided Endodontic Microsurgery: A Surgical Simulation Comparison Study.,INTRODUCTION: This study investigated the feasibility of a novel drilling approach that integrates a,2026-09-10 20:30:21,deepseek-flash,c8fbeb26-2343-45dc-a5c8-2c6aa9e11c8c,0.97,unsure,该研究属于牙体牙髓（根尖显微手术）领域，使用3D打印颌骨模型进行手术模拟，但摘要未明确提及是否使用了非牙科专用3D软件（如用于导航规划、模型处理或数据分析的软件），信息不足，无法排除其使用非牙科3D软件的可能性。,无,无,无
63,Using 3D Printing and Mirror Image Modeling in Orbital Floor Reconstruction.,Three-dimensional (3D) modeling and printing technologies are increasingly utilized as tools to assi,2026-09-10 20:30:21,deepseek-flash,38798eed-c726-4d1b-8bc9-ced95555302a,0.99,include,该文献属于口腔颌面外科范畴的病例报告，明确使用了开源软件进行镜像建模和3D打印，符合纳入标准。,开源软件（未具名），用于处理影像并进行镜像建模以重建眶底,口腔颌面外科（眶底重建）,利用镜像建模和3D打印制作患者特异性模型，用于术中塑形可吸收植入物
60,Romero dental modification system from 2D diagrammatic representation to 3D digital models.,The Romero Dental Modification System offers a standardised framework for classifying intentional de,2026-09-10 20:30:21,deepseek-flash,7e67adf6-68c2-41b9-b298-e9c60cccdc35,1.17,unsure,该文献属于口腔医学（法医口腔/牙科人类学）范畴，主题涉及将2D图示转化为3D数字模型，但摘要未明确说明使用了何种3D软件，无法判断是否使用了非牙科专用3D软件，故判为unsure。,无,无,无
64,Deep learning-enabled 3D multimodal fusion of cone-beam CT and intraoral mesh scans for clinically applicable tooth-bone reconstruction.,High-fidelity three-dimensional (3D) models of tooth-bone structures are valuable for virtual dental,2026-09-10 20:30:21,deepseek-flash,1043d84e-4415-443f-b6b6-06f259cf0e23,0.78,unsure,该文献属于口腔医学（正畸/影像）范畴，涉及CBCT与口内扫描的3D多模态融合重建，但摘要未明确说明所使用的软件是否为非牙科专用3D软件（如是否基于3D Slicer、Mimics等通用平台），信息不足，需全文复核。,无,无,无
59,In-House 3D Printed Positioning and Cutting Guide System for Mandibular Reconstruction. Protocol and case report.,Maxillofacial surgery planning has been improved by technological advances in 3D printing. The use o,2026-09-10 20:30:21,deepseek-flash,d1869283-d357-40b3-84c9-bb902194b674,1.42,include,该文献为病例报告/技术说明，属于口腔颌面外科范畴，明确使用了非牙科专用3D软件（Brainlab iPlan、Autodesk Meshmixer）进行下颌骨重建的手术规划与导板设计，符合纳入标准。,Brainlab iPlan（用于CT数据分割与三维手术规划）；Autodesk Meshmixer（用于叠加初始颌骨与扫描颌骨、设计个性化混合切割导板）,口腔颌面外科（下颌骨重建）,下颌骨重建手术中的个性化定位与切割导板的设计与制作
65,Accuracy and safety of a haptic operated and machine vision controlled collaborative robot for dental implant placement: A translational study.,OBJECTIVES: Multiple generations of medical robots have revolutionized surgery. Their application to,2026-09-10 20:30:21,deepseek-flash,3da54324-ba75-4a6a-8e4e-e0f7467ca3e7,0.78,unsure,该文献属于口腔种植领域的原创临床研究，符合人群与文献类型要求，但摘要未提及是否使用了非牙科专用3D软件（如机器人导航/影像处理软件），无法明确判断，需进入全文复核。,无,无,无
66,Application of artifact suppression algorithm of post-processing CBCT software in root canal filling materials.,OBJECTIVES: Cone beam computed tomography (CBCT) is an imaging exam used increasingly in various fie,2026-09-10 20:30:22,deepseek-flash,98305020-5dd4-4afd-9253-d7731f3dcfdd,0.85,unsure,该文献属于口腔医学（牙体牙髓/放射）领域，涉及CBCT影像后处理软件e-Vol DX的伪影抑制算法，但e-Vol DX是否为非牙科专用3D软件无法从标题摘要明确判断，需全文复核。,无,无,无
67,A computational modeling method for root canal endoscopy using a specific CBCT filter: A new era in the metaverse of endodontics begins.,"A contemporary technological revolution has started a new era in the metaverse of Endodontics, a wor",2026-09-10 20:30:22,deepseek-flash,6b22965d-457d-4532-a748-a28e9c6ccf56,1.1,unsure,该文献属于牙体牙髓（根管治疗）领域，涉及3D建模与CBCT数据处理，但摘要仅提及使用e-Vol DX CBCT软件的牙髓腔滤波器，未明确说明是否使用了非牙科专用3D软件，信息不足无法判断。,无,无,无
70,Biomechanical considerations in RPD design: application and perspective of finite element method in distal extension removable partial denture rehabilitation.,Removable partial dentures (RPDs) remain a widely used and cost-effective solution for patients with,2026-09-10 20:30:22,deepseek-flash,7483f69b-3990-47f2-a2ba-29f23fec5dc4,1.12,exclude,"摘要明确表明本文为综述（review），不符合纳入标准中""同行评审的原创研究论文、技术说明、病例报告""的文献类型要求。",无,无,无
68,Three-dimensional evaluation of condylar morphology after orthodontic treatment in adult patients with Class II malocclusion by cone-beam computed tomography.,BACKGROUND: The aim of this study was to evaluate the condylar morphological changes after orthodont,2026-09-10 20:30:22,deepseek-flash,061df533-8b41-4195-b380-13e9c0d72787,1.32,include,该研究属于口腔正畸领域，摘要明确提及使用Mimics 17.0软件进行三维髁突重建与测量，Mimics为非牙科专用医学影像3D软件，符合纳入标准。,Mimics 17.0——用于测量髁突形态参数并重建三维髁突,口腔正畸,评估成人II类错𬌗畸形正畸治疗后髁突形态的三维变化
71,Impact of artifact reduction on dimensional accuracy of sealing materials for furcal perforations in CBCT.,This study aimed to evaluate the impact of the blooming artifact reduction (BAR) algorithm on the me,2026-09-10 20:30:22,deepseek-flash,e8e750ae-5003-4371-b2f3-05c4c4041459,1.11,unsure,该研究属于口腔医学（牙体牙髓/牙髓治疗）范畴，涉及CBCT影像的3D数据处理，但摘要仅提及使用e-Vol DX软件，未明确说明其是否为非牙科专用3D软件，信息不足无法判断。,无,无,无
72,Effects of the cone-beam computed tomography protocol on the accuracy and image quality of root surface area measurements: An in vitro study.,PURPOSE: The objective of this study was to evaluate and compare the accuracy and image quality of r,2026-09-10 20:30:23,deepseek-flash,e3aa4116-0de6-43ff-a3b6-149f719ae918,1.27,unsure,该研究属于口腔医学（牙体牙髓/放射）范畴，涉及3D模型构建与图像处理软件测量，但摘要未明确说明所用软件是否为非牙科专用3D软件（如3D Slicer、Mimics等），信息不足无法判断。,无,无,无
74,Application of a virtual and mixed reality-navigation system using commercially available devices to the lateral temporal bone resection.,BACKGROUND: Lateral temporal bone resection (LTBR) is performed for stage T1-2 external ear malignan,2026-09-10 20:30:23,deepseek-flash,d35112ec-edb0-4fbc-a6d6-af75fee08acb,0.99,exclude,该文献主题为侧颞骨切除术（耳科/耳鼻喉科手术），属于耳部肿瘤外科，与口腔医学范畴无关。,无,无,无
73,Artificial intelligence guided occlusion reconstruction in nonoccluding CBCT: A validation study.,STATEMENT OF PROBLEM: Cone beam computed tomography (CBCT) scans acquired with interocclusal separat,2026-09-10 20:30:23,deepseek-flash,4ad2cd5e-7fee-4d47-9f73-defa7002431f,1.26,unsure,"该文献属于口腔医学范畴（涉及CBCT、咬合重建、修复/种植规划），文献类型为原创研究且年份符合；但摘要仅提及""AI-driven platform""，未明确说明是否使用了非牙科专用3D软件，无法据此排除其可能性，故需进入全文复核。",无,无,无
69,Innovative Endodontic Management of Pulp Canal Obliteration in Mandibular Incisors Using a Static Navigation System: A Case Report.,The present case report aims to describe the successful management of pulp canal obliteration (PCO) ,2026-09-10 20:30:23,deepseek-flash,83babe6c-7fb9-494e-8373-706e3062dbeb,1.63,unsure,"该文献属于口腔医学（牙体牙髓）领域的病例报告，符合文献类型与年份要求，但摘要仅提及""image processing software""设计3D打印导板，未明确说明所用软件是否为非牙科专用3D软件，信息不足，需全文复核确认。",无,无,无
76,A novel approach for the replacement of accuracy and precision measurements with the visual instrument agreement scale (VIAS) in evaluating the performance of four intraoral scanners and one shade measurement device.,OBJECTIVES: The terms 'accuracy' and 'precision' are tightly defined in color science but are often ,2026-09-10 20:30:23,deepseek-flash,338fbbbd-cc69-4684-ac88-b3ddf1466b12,0.78,unsure,该研究属于口腔医学（牙科色彩测量）范畴，但摘要未提及是否使用了非牙科专用3D软件，无法明确判断，需进入全文复核。,无,无,无
77,"Comparative evaluation to study the effect of implant support on complete fixed dental prosthesis fabricated with peek framework when implants placed in all-on-4 and all-on-6 situation, by strain gauge analysis and finite element analysis - An in vitro study.",AIM: To evaluate and compare the strain development and distribution of maxillary implant-supported ,2026-09-10 20:30:24,deepseek-flash,58b46576-e5d3-4447-a8be-ef8d5b16ec86,1.24,unsure,该研究属于口腔种植修复领域，使用了有限元分析（FEA）和3D打印模型，但摘要未明确说明所使用的具体软件名称，无法判断是否使用了非牙科专用3D软件（如ANSYS、ABAQUS等），需进入全文复核确认。,无,无,无
79,Evaluation of CBCT reconstructed tooth models at different thresholds and voxels and their accuracy in fusion with IOS data: an in vitro validation study.,BACKGROUND: This study aims to evaluate the impact of different thresholds and voxel sizes on the ac,2026-09-10 20:30:24,deepseek-flash,afa1e829-2ad2-4299-bfc6-f9b9d08b4d13,1.03,unsure,该研究属于口腔医学（CBCT牙齿重建与IOS融合），但摘要未明确提及使用了何种软件，无法判断是否使用了非牙科专用3D软件，需进入全文复核。,无,无,无
75,The effect of different tooth preparation finishing procedures and immediate dentin sealing on the scanning accuracy of different intraoral scanners.,PURPOSE: To measure the effect of different tooth preparation finishing procedures (super-coarse gri,2026-09-10 20:30:24,deepseek-flash,a618daaa-b9eb-4603-af90-52407b35a922,1.72,include,该研究属于口腔修复学领域，摘要明确提及使用工程软件Geomagic Control X进行3D数据对齐和偏差分析，符合非牙科专用3D软件的使用标准，且为原创研究。,Geomagic Control X（逆向工程/工程软件）——用于将对照文件与实验扫描文件进行最佳拟合对齐，并计算RMS误差以评估扫描精度。,口腔修复学（全冠修复的牙体预备与口内扫描精度评估）,评估不同牙体预备完成方式及即刻牙本质封闭对4种口内扫描仪扫描精度（真实度和精密度）的影响。
82,"Repair of Inferior Alveolar Nerve in Orthognathic Surgery Simulator (RIANOS): A Novel, Open-Source, Combined 3D Printed, and Ex-Vivo Chicken Sciatic Nerve Training Model.",STUDY DESIGN: Face and content validation of a surgical simulation model. OBJECTIVE: Accidental tran,2026-09-10 20:30:24,deepseek-flash,55976cc8-afb4-4518-a4f4-e32c0d3f3ff9,0.97,unsure,该文献属于口腔颌面外科领域，涉及3D打印模型，但摘要未明确说明使用了何种3D软件（仅提及CT扫描被修改并打印），无法判断是否使用了非牙科专用3D软件，需进入全文复核。,无,无,无
