序号,文献标题,摘要（前100字符）,处理时间,model_returned,response_id,latency_s,分类结果,分类理由,软件使用情况,应用领域,应用场景
58,Treatment of Progressive Hemifacial Atrophy by Cartilage Graft and Free Adipofascial Flap Combined with Three-Dimensional Planning.,BACKGROUND: Progressive hemifacial atrophy (PHA) is a rare disease characterized by progressive atro,2026-09-10 20:36:37,deepseek-flash,4d2d021e-c464-4b67-9d71-b82d754e991a,1.59,unsure,该文献属于口腔颌面外科范畴，摘要提及使用了三维规划与打印，但未明确说明所用3D软件是否为非牙科专用软件，信息不足，需全文复核。,无,无,无
59,In-House 3D Printed Positioning and Cutting Guide System for Mandibular Reconstruction. Protocol and case report.,Maxillofacial surgery planning has been improved by technological advances in 3D printing. The use o,2026-09-10 20:36:38,deepseek-flash,42e3b84c-2442-412a-8a10-35cffccf4a09,1.71,include,该文献为病例报告/技术说明，属于口腔颌面外科范畴，明确使用了非牙科专用3D软件（Brainlab iPlan、Autodesk Meshmixer）进行下颌骨重建的手术规划与导板设计，符合纳入标准。,Brainlab iPlan（用于CT数据分割与三维手术规划）；Autodesk Meshmixer（用于叠加扫描模型、设计定制化混合切割导板）,口腔颌面外科（下颌骨重建）,下颌骨重建手术中的定位与切割导板的设计与制作
65,Accuracy and safety of a haptic operated and machine vision controlled collaborative robot for dental implant placement: A translational study.,OBJECTIVES: Multiple generations of medical robots have revolutionized surgery. Their application to,2026-09-10 20:36:38,deepseek-flash,db955509-2d69-4bba-a815-65763a5dc85a,0.95,unsure,该文献属于口腔种植领域的原创临床研究，符合人群与文献类型要求，但摘要未提及是否使用了非牙科专用3D软件（如机器人导航/影像处理软件），无法明确判断，需全文复核。,无,无,无
62,Evaluation of a Novel Drilling Approach for Dynamic Navigation-Aided Endodontic Microsurgery: A Surgical Simulation Comparison Study.,INTRODUCTION: This study investigated the feasibility of a novel drilling approach that integrates a,2026-09-10 20:36:38,deepseek-flash,0443c653-6035-4559-9338-233d24f0bbcb,1.31,unsure,该文献属于牙体牙髓（显微根尖手术）领域，使用3D打印颌骨模型进行手术模拟，但摘要未提及任何具体3D软件名称，无法判断是否使用了非牙科专用3D软件，需进入全文复核。,无,无,无
61,DUCU: a conceptual framework for AI-driven conversion of smile design to functional wax-up.,"With the rapid evolution of esthetic digital dentistry, patient-centered tools were developed, such ",2026-09-10 20:36:38,deepseek-flash,40b62096-6672-4b96-87bf-694ac111bc61,1.73,exclude,该文献为概念性框架/理论阐述文章，未涉及任何具体的3D软件使用或数据处理，且属于非原创研究类型（概念性论文），不符合纳入标准。,无,无,无
66,Application of artifact suppression algorithm of post-processing CBCT software in root canal filling materials.,OBJECTIVES: Cone beam computed tomography (CBCT) is an imaging exam used increasingly in various fie,2026-09-10 20:36:38,deepseek-flash,489dd837-ac68-4ac9-9b83-f70261bcee7d,1.22,unsure,该文献属于口腔医学（牙体牙髓/影像）范畴，涉及CBCT软件中的伪影抑制算法，但摘要未明确说明所用软件（e-Vol DX）是否为非牙科专用3D软件，信息不足，无法明确判断。,无,无,无
63,Using 3D Printing and Mirror Image Modeling in Orbital Floor Reconstruction.,Three-dimensional (3D) modeling and printing technologies are increasingly utilized as tools to assi,2026-09-10 20:36:38,deepseek-flash,8aaa78ea-5cf6-482e-af80-8367cea2bd56,1.49,include,该文献属于口腔颌面外科范畴的病例报告，明确使用了开源软件进行镜像建模和3D打印，符合纳入标准。,开源软件（未具名），用于处理影像并进行镜像图像建模，制作患者特异性眼眶模型,口腔颌面外科（眼眶底重建）,利用镜像建模和3D打印制作个体化可吸收植入物模板，辅助儿童眼眶骨折重建手术
67,A computational modeling method for root canal endoscopy using a specific CBCT filter: A new era in the metaverse of endodontics begins.,"A contemporary technological revolution has started a new era in the metaverse of Endodontics, a wor",2026-09-10 20:36:38,deepseek-flash,b3d6c779-9dce-4048-b86a-f25503ebf362,0.97,unsure,"该文献属于牙体牙髓领域，涉及CBCT软件进行3D建模与根管可视化，但摘要仅提及""e-Vol DX CBCT software""及其专用滤器，未明确说明是否使用了非牙科专用3D软件，信息不足以判断是否符合Concept标准。",无,无,无
64,Deep learning-enabled 3D multimodal fusion of cone-beam CT and intraoral mesh scans for clinically applicable tooth-bone reconstruction.,High-fidelity three-dimensional (3D) models of tooth-bone structures are valuable for virtual dental,2026-09-10 20:36:38,deepseek-flash,2f1210a8-24cb-4ea5-a28e-b2de74663711,1.46,unsure,该文献属于口腔医学（正畸/影像）范畴，涉及CBCT与口内扫描的3D多模态融合重建，但摘要未明确说明所使用的软件是否为非牙科专用3D软件（如是否基于3D Slicer、Mimics等通用平台），信息不足，需全文复核确认。,无,无,无
70,Biomechanical considerations in RPD design: application and perspective of finite element method in distal extension removable partial denture rehabilitation.,Removable partial dentures (RPDs) remain a widely used and cost-effective solution for patients with,2026-09-10 20:36:38,deepseek-flash,dd151fb6-efd1-404a-9f3e-43e88c50ec7c,0.72,exclude,"摘要明确表明本文为综述（""This review synthesizes...""），属于非原创研究类型，不符合纳入标准。",无,无,无
69,Innovative Endodontic Management of Pulp Canal Obliteration in Mandibular Incisors Using a Static Navigation System: A Case Report.,The present case report aims to describe the successful management of pulp canal obliteration (PCO) ,2026-09-10 20:36:39,deepseek-flash,bd8b25a2-a6bf-4ae4-ac06-dac6e70c2669,1.15,unsure,"该文献属于口腔医学（牙体牙髓）领域的病例报告，符合文献类型与年份要求，但摘要仅提及""image processing software""和""3D-printed guide""，未明确说明所用软件是否为非牙科专用3D软件，信息不足无法判断。",无,无,无
71,Impact of artifact reduction on dimensional accuracy of sealing materials for furcal perforations in CBCT.,This study aimed to evaluate the impact of the blooming artifact reduction (BAR) algorithm on the me,2026-09-10 20:36:39,deepseek-flash,8cce4cc8-8d46-40b0-909b-ca38dd926348,1.06,unsure,该研究属于口腔医学（牙体牙髓/穿孔修复）范畴，但摘要仅提及使用e-Vol DX软件进行CBCT图像测量，未明确说明是否使用了非牙科专用3D软件，信息不足无法判断。,无,无,无
73,Artificial intelligence guided occlusion reconstruction in nonoccluding CBCT: A validation study.,STATEMENT OF PROBLEM: Cone beam computed tomography (CBCT) scans acquired with interocclusal separat,2026-09-10 20:36:39,deepseek-flash,9643cf40-4606-468f-8e22-2866b8004016,1.22,unsure,"该研究属于口腔医学（修复/种植/影像）范畴，为原创研究，但摘要仅提及""AI驱动平台""进行CBCT与IOS的分割配准，未明确说明是否使用了非牙科专用3D软件，信息不足无法判断。",无,无,无
68,Three-dimensional evaluation of condylar morphology after orthodontic treatment in adult patients with Class II malocclusion by cone-beam computed tomography.,BACKGROUND: The aim of this study was to evaluate the condylar morphological changes after orthodont,2026-09-10 20:36:39,deepseek-flash,aa4a72ad-8f54-45ec-b185-d8833b3d9be3,1.78,include,该研究属于口腔正畸领域，明确使用了非牙科专用3D软件Mimics 17.0进行髁突三维重建与形态测量，符合纳入标准。,Mimics 17.0（医学影像三维重建与测量软件），用于重建髁突三维模型并测量髁突高度、面积、骨密度、体积等形态学参数。,口腔正畸学,评估成人II类错𬌗畸形患者正畸治疗前后髁突形态的三维变化
72,Effects of the cone-beam computed tomography protocol on the accuracy and image quality of root surface area measurements: An in vitro study.,PURPOSE: The objective of this study was to evaluate and compare the accuracy and image quality of r,2026-09-10 20:36:40,deepseek-flash,4410e85a-4b10-47ff-9c96-a80b3c646cea,1.54,unsure,该研究属于口腔医学（牙体牙髓/放射）范畴，涉及3D模型构建与图像处理软件测量，但摘要未明确说明所用软件是否为非牙科专用3D软件，无法据此排除，需全文复核。,无,无,无
74,Application of a virtual and mixed reality-navigation system using commercially available devices to the lateral temporal bone resection.,BACKGROUND: Lateral temporal bone resection (LTBR) is performed for stage T1-2 external ear malignan,2026-09-10 20:36:40,deepseek-flash,febad0db-e86e-41db-baba-2bf5bd950d5b,1.56,include,该文献为原创研究，涉及口腔颌面外科（颞骨外侧切除术）领域，明确使用了非牙科专用3D软件3D Slicer进行VR模型创建，符合纳入标准。,3D Slicer（用于创建VR模型）；HoloLens（用于术中全息显示导航）,口腔颌面外科（颞骨外侧切除术）,术前虚拟现实手术模拟与术中混合现实导航
78,Integrating local and global attention mechanisms for enhanced oral cancer detection and explainability.,BACKGROUND AND OBJECTIVE: Early detection of Oral Squamous Cell Carcinoma (OSCC) improves survival r,2026-09-10 20:36:40,deepseek-flash,a395d4a6-dbbc-4fbb-8c57-41d5cd62f91c,0.83,exclude,"该文献为深度学习图像分割算法研究，未涉及任何3D软件或3D数据处理、建模，属于纯2D病理图像分析，不符合""使用非牙科专用3D软件""的核心概念。",无,无,无
75,The effect of different tooth preparation finishing procedures and immediate dentin sealing on the scanning accuracy of different intraoral scanners.,PURPOSE: To measure the effect of different tooth preparation finishing procedures (super-coarse gri,2026-09-10 20:36:40,deepseek-flash,cea9ac2f-9288-41ee-965a-87d59b0cdd1c,1.65,include,该研究属于口腔修复学领域，摘要明确提及使用工程软件Geomagic Control X进行扫描数据的对齐与偏差分析，符合非牙科专用3D软件的使用标准，且为原创研究。,Geomagic Control X（逆向工程/工程分析软件），用于对齐对照文件与实验扫描文件并计算RMS误差以评估扫描精度。,口腔修复学（全冠修复的牙体预备与口内扫描精度评估）。,评估不同牙体预备完成方式及即刻牙本质封闭对4种口内扫描仪扫描精度（真实度与精密度）的影响。
76,A novel approach for the replacement of accuracy and precision measurements with the visual instrument agreement scale (VIAS) in evaluating the performance of four intraoral scanners and one shade measurement device.,OBJECTIVES: The terms 'accuracy' and 'precision' are tightly defined in color science but are often ,2026-09-10 20:36:40,deepseek-flash,e411d94c-15d8-4a2d-a4a3-ebe9bf69a1f2,1.56,unsure,该研究属于口腔医学（牙科色彩测量）范畴，但摘要未提及是否使用了非牙科专用3D软件，无法明确判断是否符合Concept标准，故判unsure。,无,无,无
77,"Comparative evaluation to study the effect of implant support on complete fixed dental prosthesis fabricated with peek framework when implants placed in all-on-4 and all-on-6 situation, by strain gauge analysis and finite element analysis - An in vitro study.",AIM: To evaluate and compare the strain development and distribution of maxillary implant-supported ,2026-09-10 20:36:40,deepseek-flash,fed9875d-10b9-4e46-b4fc-f2a1cc775c96,1.3,unsure,该研究属于口腔种植修复领域，涉及有限元分析（FEA）和3D建模（.stl格式转换、3D打印），但摘要未明确说明使用了何种软件进行有限元分析或3D数据处理，无法判断是否使用了非牙科专用3D软件（如ANSYS、ABAQUS、Mimics等），故需进入全文复核。,无,无,无
79,Evaluation of CBCT reconstructed tooth models at different thresholds and voxels and their accuracy in fusion with IOS data: an in vitro validation study.,BACKGROUND: This study aims to evaluate the impact of different thresholds and voxel sizes on the ac,2026-09-10 20:36:41,deepseek-flash,32faee6d-ee33-452a-9872-468b8a48209c,1.32,unsure,该研究属于口腔医学（牙体/影像）范畴，涉及CBCT重建与IOS融合的3D数据处理，但摘要未明确说明所使用的软件是否为非牙科专用3D软件（如是否使用3D Slicer、Mimics等），信息不足无法判断。,无,无,无
